genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,valence,release_date
Country,Upchurch,Welcome to the Country,43,0.0478,0.695,221299,0.694,0,0.355,-6.528,0.167,0.279,12/27/2012
Country,Jimmie Allen,Warrior,42,0.0485,0.514,210107,0.634,0,0.0918,-6.568,0.032,0.331,12-01-2012
Country,Chris Smither,Cave Man,48,0.863,0.515,323658,0.329,0.00523,0.759,-10.557,0.0319,0.346,12/27/2012
Country,Dylan Scott,Thinking Out Loud,42,0.758,0.563,253980,0.368,0,0.0791,-11.92,0.0324,0.355,10/22/2012
Country,Haley & Michaels,All Out,45,0.00776,0.556,175067,0.866,0.0201,0.439,-6.293,0.0405,0.529,12/27/2012
Country,Kenny Chesney,Beer Can Chicken,42,0.00284,0.433,247267,0.871,0,0.0866,-4.61,0.0424,0.597,12/27/2012
Country,Thomas Rhett,Front Porch Junkies - Remix,41,0.00453,0.576,222267,0.938,4.73E-06,0.196,-3.289,0.172,0.763,02-10-2012
Country,Nick Wayne,If You Ever Wanna,43,0.00578,0.464,203547,0.717,0.000331,0.102,-7.605,0.0336,0.401,12/27/2012
Country,Big & Rich,Lost in This Moment,42,0.32,0.599,210843,0.574,0,0.226,-7.363,0.0434,0.677,12/27/2012
Country,The Stixxx,Simple Man,44,0.0351,0.602,246696,0.721,0,0.194,-8.296,0.14,0.478,12/27/2012
Country,Phil Vassar,Second Avenue,44,0.145,0.545,200493,0.887,0,0.24,-3.598,0.0271,0.538,12/27/2012
Country,Blackfoot,Highway Song,51,0.0562,0.342,450333,0.819,0.0338,0.145,-6.885,0.0524,0.537,07-10-2012
Country,Martina McBride,Anyway,42,0.179,0.523,284000,0.521,1.44E-05,0.102,-6.756,0.026,0.288,12/27/2012
Country,The Avett Brothers,The Ballad of Love and Hate,50,0.866,0.47,320520,0.22,1.07E-06,0.113,-11.727,0.043,0.349,12/27/2012
Country,Big Smo,Bumpy Road,44,0.125,0.854,170400,0.741,0,0.324,-6.565,0.208,0.618,12/27/2012
Country,Buck Owens,"Rednecks, White Socks And Blue Ribbon Beer",44,0.622,0.647,169440,0.443,0,0.201,-6.96,0.0259,0.744,12/27/2012
Country,Toby Keith,Call a Marine,42,0.072,0.728,197227,0.71,2.82E-05,0.053,-6.74,0.0448,0.73,12/27/2012
Country,Terri Clark,I Just Wanna Be Mad,42,0.0656,0.574,206400,0.897,0,0.304,-4.464,0.0395,0.75,12/27/2012
Country,John Prine,Pretty Good,45,0.154,0.581,216867,0.455,3.95E-05,0.619,-14.154,0.0319,0.621,2012
Country,Kenny Chesney,Flora-Bama - Live,42,0.0126,0.369,271653,0.956,0,0.955,-4.956,0.0641,0.345,12/27/2012
Country,Whiskey Myers,Mud,45,0.0996,0.27,251289,0.797,2.05E-06,0.109,-6.528,0.0418,0.465,12/27/2012
Country,Upchurch,Tennessee Dreamin,43,0.479,0.68,157024,0.695,0,0.431,-8.138,0.0415,0.347,6/26/2012
Country,Upchurch,King of Dixie,43,0.0164,0.594,186389,0.846,0,0.415,-11.053,0.149,0.331,12/27/2012
Country,David Frizzell,I'm Gonna Hire A Wino To Decorate Our Home,44,0.367,0.689,238973,0.472,0,0.293,-12.385,0.124,0.814,11/21/2012
Country,John Michael Montgomery,I Love the Way You Love Me,42,0.628,0.459,242933,0.328,1.25E-06,0.0912,-10.638,0.0272,0.244,12/27/2012
Country,Alabama,The Cheap Seats,42,0.175,0.677,234093,0.598,0,0.201,-12.983,0.0407,0.761,2012
Country,Upchurch,Show Off,43,0.0105,0.804,171209,0.691,0,0.0548,-8.13,0.106,0.418,12/27/2012
Country,Clint Black,Desperado - (Live),42,0.716,0.424,244093,0.313,0,0.951,-11.334,0.0359,0.374,12/27/2012
Country,Catherine McGrath,Don't Let Me Forget (feat. Hunter Hayes),45,0.634,0.649,205614,0.623,0,0.0802,-6.038,0.0603,0.263,9/17/2012
Country,Nick Lowe,Cruel To Be Kind,45,0.126,0.692,206800,0.569,0,0.101,-13.246,0.0274,0.843,12/27/2012
Country,Jelly Roll,Be That Way,44,0.204,0.674,246938,0.67,0,0.289,-6.457,0.061,0.371,12/27/2012
Country,Kenny Chesney,Old Blue Chair,41,0.575,0.646,204267,0.311,0,0.105,-10.662,0.0316,0.285,06-01-2012
Country,Chris Young,Woke Up Like This,42,0.0332,0.525,188573,0.768,0,0.0884,-5.86,0.0283,0.657,12/27/2012
Country,Tenille Arts,Cold Feet,43,0.848,0.458,206840,0.358,0,0.126,-7.115,0.0286,0.208,01-01-2012
Country,The Lacs,Drink Too Much,43,0.0862,0.674,205587,0.699,0,0.0879,-5.999,0.0295,0.619,12/27/2012
Country,Jamey Johnson,Stars In Alabama,41,0.307,0.588,225907,0.345,3.52E-05,0.136,-10.247,0.0321,0.279,12/27/2012
Country,Tech N9ne Collabos,Midwest Choppers 2,45,0.185,0.685,274307,0.939,0,0.771,-2.134,0.188,0.395,10/22/2012
Country,Bubba Sparxxx,Deliverance,53,0.222,0.718,302500,0.812,1.41E-06,0.147,-6.977,0.205,0.706,12/27/2012
Country,Mark Wills,Back At One,41,0.187,0.621,246493,0.475,0,0.0609,-9.341,0.0265,0.319,4/27/2012
Country,George Strait,I've Come To Expect It From You,41,0.246,0.628,222160,0.538,0.00215,0.107,-11.525,0.0324,0.871,12/27/2012
Country,Dixie Chicks,Am I the Only One (Who's Ever Felt This Way),44,0.0534,0.65,205618,0.627,0,0.07,-5.004,0.0257,0.597,12/27/2012
Country,Lynyrd Skynyrd,Gimme Back My Bullets,50,0.306,0.43,209800,0.682,7.28E-06,0.128,-10.821,0.0467,0.963,7/27/2012
Country,Craig Morgan,Hearts I Leave Behind (feat. Mac Powell),42,0.112,0.442,206707,0.717,6.32E-06,0.28,-5.587,0.0383,0.331,12/27/2012
Country,Randy Houser,Song Number 7,43,0.138,0.524,179733,0.906,0,0.122,-3.61,0.0479,0.774,12/27/2012
Country,Hunter Hayes,Where It All Begins (feat. Lady Antebellum),45,0.0769,0.636,211830,0.651,0,0.0681,-5.735,0.0266,0.673,1/24/2012
Country,The Avett Brothers,The Greatest Sum (Acoustic),49,0.862,0.521,200147,0.218,0.00107,0.121,-10.288,0.0484,0.292,12/27/2012
Country,Jelly Roll,Checkmate,44,0.0497,0.802,171398,0.506,0,0.129,-8.231,0.249,0.398,12/27/2012
Country,Devin Dawson,I Can't Trust Myself,42,0.0759,0.637,190747,0.79,0,0.139,-4.336,0.0301,0.678,12/28/2012
Country,Miranda Lambert,Sin for a Sin,41,0.137,0.301,208200,0.78,3.21E-05,0.225,-4.389,0.0345,0.284,12/27/2012
Country,Hunter Hayes,Amen,44,0.0141,0.447,212701,0.89,0,0.0858,-4.563,0.0676,0.303,01-01-2012
Country,Dolly Parton,Baby I'm Burnin',48,0.0482,0.745,156960,0.828,0.435,0.0967,-9.576,0.046,0.971,12/27/2012
Country,The Avett Brothers,The Weight of Lies,50,0.713,0.591,269680,0.411,0,0.115,-7.496,0.0299,0.454,12/27/2012
Country,Upchurch,Red White and Blue Jeans,43,0.128,0.548,274718,0.921,0,0.144,-4.54,0.085,0.761,12/27/2012
Country,Blake Shelton,Do You Remember,43,0.396,0.505,209200,0.533,0,0.118,-6.452,0.0297,0.104,7/16/2012
Country,Eli Young Band,Turn It On,42,0.0113,0.573,165880,0.835,0,0.136,-5.981,0.0322,0.598,12/27/2012
Country,Jelly Roll,My Smoking Song (feat. B Real),43,0.405,0.801,243500,0.582,1.07E-06,0.153,-6.843,0.242,0.64,12-01-2012
Country,Big & Rich,Loud,0,0.0077,0.636,181360,0.949,3.29E-05,0.284,-3.907,0.0679,0.793,12/27/2012
Country,Tracy Lawrence,If the Good Die Young,0,0.0476,0.566,146667,0.716,0,0.2,-13.293,0.0396,0.937,12/27/2012
Country,Chris Young,Lost,42,0.242,0.541,189960,0.798,0,0.134,-5.236,0.0541,0.808,12/27/2012
Country,Big & Rich,Lay It All On Me,0,0.0574,0.481,261853,0.523,0,0.0699,-8.416,0.0285,0.202,12/27/2012
Country,Tim McGraw,Southern Voice,42,0.0446,0.63,242427,0.877,0,0.113,-4.106,0.0321,0.758,6/22/2012
Country,Kip Moore,Fast Women,44,0.00123,0.509,218827,0.826,5.96E-06,0.261,-5.721,0.0386,0.489,12/27/2012
Country,Johnny Cash,Bridge Over Troubled Water,50,0.912,0.389,234600,0.317,0.0173,0.091,-9.042,0.0255,0.266,11-09-2012
Country,Miranda Lambert,Bathroom Sink,42,0.0181,0.454,245907,0.827,3.91E-06,0.114,-6.318,0.0485,0.355,12/27/2012
Country,Sammy Kershaw,Love of My Life,42,0.19,0.552,266520,0.384,3.30E-05,0.0852,-9.641,0.0249,0.286,11/13/2012
Country,Dave Rawlings Machine,Pilgrim (You Can't Go Home),45,0.739,0.471,477573,0.348,0,0.0739,-8.207,0.0345,0.455,12/27/2012
Country,LeAnn Rimes,The Right Kind Of Wrong,49,0.238,0.677,227440,0.781,0,0.0762,-6.282,0.0346,0.816,8/14/2012
Country,Carrie Underwood,Inside Your Heaven,46,0.123,0.38,243267,0.596,1.46E-06,0.132,-3.469,0.0315,0.16,12/27/2012
Country,Blake Shelton,My Eyes (feat. Gwen Sebastian),42,0.475,0.453,190213,0.587,0,0.109,-7.584,0.0406,0.625,12-01-2012
Country,Dierks Bentley,Mardi Gras,42,0.0664,0.63,229120,0.849,1.77E-06,0.195,-5.43,0.0397,0.775,12/27/2012
Country,Gary Allan,It Would Be You,41,0.516,0.467,175000,0.44,1.31E-06,0.0766,-10,0.0433,0.335,12/27/2012
Country,The Judds,Love Can Build A Bridge,43,0.772,0.568,321373,0.0985,1.18E-06,0.0917,-15.643,0.0322,0.194,12/27/2012
Country,Emily Hackett,Take My Hand (The Wedding Song) [feat. Will Anderson],48,0.663,0.592,238421,0.465,0.000776,0.0918,-10.015,0.0279,0.283,7/31/2012
Country,Little Feat,Dixie Chicken,55,0.7,0.566,239107,0.669,0.0654,0.588,-10.081,0.0694,0.92,01-01-2012
Country,Michael Martin Murphey,Wildfire,44,0.252,0.602,307867,0.24,0.00101,0.219,-18.565,0.0306,0.208,9/14/2012
Country,Scotty McCreery,Write My Number On Your Hand,42,0.583,0.737,178733,0.59,0,0.123,-5.571,0.0292,0.84,01-01-2012
Country,Kyle Park,Don't Forget Where You Come From,42,0.756,0.63,182947,0.666,0,0.196,-5.182,0.0289,0.542,01-01-2012
Country,Dylan Schneider,Grew up Slower,42,0.235,0.639,176325,0.713,0,0.244,-6.73,0.0286,0.657,9/21/2012
Country,Langhorne Slim,Never Break,53,0.957,0.501,155160,0.175,0.477,0.0912,-11.721,0.0307,0.232,9/25/2012
Country,A Thousand Horses,Blaze of Somethin',46,0.0309,0.536,209580,0.825,0,0.11,-4.724,0.0623,0.779,05-10-2012
Country,Brooks & Dunn,You Can't Take the Honky Tonk out of the Girl,43,0.00881,0.574,208933,0.949,3.82E-05,0.277,-2.799,0.0383,0.755,6/22/2012
Country,George Jones,Same Ole Me,43,0.634,0.724,170733,0.288,9.03E-06,0.144,-13.873,0.0296,0.403,01-01-2012
Country,Little Texas,Kick a Little,42,0.0228,0.603,222893,0.86,4.27E-06,0.463,-6.82,0.0332,0.947,07-10-2012
Country,Tracy Lawrence,Used To The Pain,41,0.308,0.586,193800,0.765,0,0.134,-5.833,0.0357,0.492,10/22/2012
Country,Kip Moore,Mary Was The Marrying Kind,42,0.0697,0.468,214853,0.777,0,0.155,-4.954,0.0395,0.245,2012
Country,Chris LeDoux,Hooked On An 8 Second Ride,41,0.0391,0.469,210733,0.895,5.01E-05,0.0954,-4.931,0.0604,0.299,12-11-2012
Country,David Lee Murphy,I Won't Be Sorry,42,0.00027,0.481,255040,0.867,1.57E-06,0.0469,-3.54,0.0488,0.309,7/13/2012
Country,George Strait,Let's Fall To Pieces Together - Edit,41,0.278,0.619,141827,0.264,0,0.0983,-12.806,0.0252,0.449,11/26/2012
Country,Demun Jones,Feeling Good,43,0.0657,0.715,216053,0.644,0,0.0869,-5.917,0.0377,0.641,04-05-2012
Country,William Michael Morgan,Tonight Girl,42,0.536,0.681,210280,0.66,0,0.203,-7.232,0.0393,0.792,10-02-2012
Country,The Band Perry,NOSTALGIA,42,0.0221,0.618,182015,0.778,0.0204,0.343,-5.069,0.134,0.36,4/17/2012
Country,Bart Crow,Run With the Devil,42,0.262,0.548,195373,0.646,1.60E-06,0.0694,-6.636,0.0325,0.356,10/26/2012
Country,Don Gibson,Sea of Heartbreak,49,0.422,0.59,155040,0.586,4.46E-05,0.337,-9.158,0.0344,0.729,06-12-2012
Country,Josh Abbott Band,I'm Your Only Flaw,43,0.0102,0.47,190006,0.81,2.81E-05,0.134,-4.386,0.0313,0.425,6/17/2012
Country,Filmore,Unreal,42,0.526,0.724,178906,0.57,0,0.423,-6.686,0.0907,0.53,01-01-2012
Country,Brad Paisley,Find Yourself,45,0.598,0.695,250333,0.39,0,0.106,-11.192,0.0272,0.274,10/22/2012
Country,Terri Clark,Better Things To Do,42,0.12,0.567,188133,0.792,0,0.157,-5.851,0.0529,0.557,6/22/2012
Country,Rascal Flatts,This Everyday Love,43,0.379,0.605,184107,0.812,0,0.0756,-3.386,0.0695,0.938,10-02-2012
Country,The Ozark Mountain Daredevils,Jackie Blue,49,0.354,0.57,250120,0.534,0.00346,0.0395,-9.785,0.028,0.961,9/14/2012
Country,Dwight Yoakam,A Thousand Miles from Nowhere,0,0.00973,0.601,268386,0.831,0.163,0.321,-5.946,0.0283,0.707,10-02-2012
Country,Conway Twitty,"Louisiana Woman, Mississippi Man - Single Version",44,0.388,0.662,151933,0.615,0,0.0762,-10.944,0.0389,0.947,6/22/2012
Country,Justin Tyler,2000 Miles,54,0.0293,0.356,186400,0.573,0,0.0985,-6.692,0.0459,0.25,01-01-2012
Country,38 Special,Second Chance,53,0.177,0.655,304693,0.429,0,0.0643,-12.824,0.0289,0.528,10/22/2012
Country,The Avett Brothers,True Sadness,50,0.157,0.509,275360,0.677,2.07E-06,0.108,-3.733,0.0355,0.715,2012
Country,Sam Riggs,Until My Heart Stops Beating,42,0.0318,0.631,205053,0.792,0,0.106,-6.39,0.0513,0.437,03-12-2012
Country,Dawes,A Little Bit Of Everything,51,0.395,0.51,339493,0.393,0,0.138,-9.526,0.0364,0.269,07-10-2012
Country,Blake Shelton,I Need My Girl,43,0.188,0.579,212213,0.679,0,0.332,-5.648,0.0298,0.404,06-05-2012
Country,Bobby Bare,500 Miles Away from Home,48,0.659,0.519,162507,0.374,6.88E-06,0.644,-13.115,0.0314,0.521,12/18/2012
Country,Blake Shelton,Just South Of Heaven,43,0.354,0.645,250200,0.644,0,0.149,-7.214,0.0298,0.66,2012
Country,Mike Ryan,Bad Reputation,42,0.0302,0.645,219613,0.799,2.43E-06,0.351,-5.085,0.0293,0.558,11/26/2012
Country,Alan Jackson,That'd Be Alright,45,0.228,0.672,221760,0.731,0,0.0661,-8.791,0.0282,0.913,12/24/2012
Country,Adam Craig,Reckon,42,0.145,0.579,209360,0.859,0,0.0675,-3.807,0.0587,0.422,01-01-2012
Country,The Oak Ridge Boys,Y'all Come Back Saloon,42,0.122,0.686,174227,0.432,4.97E-05,0.0872,-14.904,0.0724,0.722,6/22/2012
Country,Keith Urban,Your Body,43,0.0281,0.612,165560,0.877,0,0.233,-6.019,0.119,0.706,11/19/2012
Country,Jamey Johnson,Four Walls Of Raiford - Live,42,0.784,0.431,289573,0.362,0,0.908,-8.129,0.0338,0.321,12-01-2012
Country,Upchurch,Conspiracy,43,0.019,0.769,166101,0.565,3.87E-06,0.119,-10.817,0.246,0.254,9/21/2012
Country,Trace Adkins,Whoop A Man's Ass,41,0.00403,0.538,203467,0.93,0.0242,0.0922,-5.405,0.0689,0.622,01-08-2012
Country,Jon Langston,'Til Sunrise,41,0.019,0.468,169611,0.876,0,0.299,-4.39,0.0475,0.551,11/13/2012
Country,Chris Young,Hold You To It,42,0.0921,0.593,197107,0.827,0,0.0561,-3.227,0.0398,0.784,01-01-2012
Country,The Lacs,Left Of Me,43,0.199,0.705,240000,0.675,0,0.274,-5.713,0.043,0.778,09-03-2012
Country,Gary Stewart,She's Actin' Single (I'm Drinkin' Doubles),43,0.684,0.7,168120,0.45,6.36E-05,0.158,-11.023,0.0308,0.704,2012
Country,Wynonna,I Saw The Light,41,0.179,0.667,235600,0.825,1.86E-05,0.24,-6.621,0.0485,0.749,10/28/2012
Country,Granger Smith,Remington,42,0.299,0.574,235987,0.672,0.000911,0.0614,-8.065,0.0352,0.545,11-12-2012
Country,Carrie Underwood,Do You Think About Me,44,0.627,0.569,216747,0.623,0,0.126,-5.167,0.03,0.441,11-12-2012
Country,Mark Chesnutt,It Sure Is Monday,41,0.373,0.603,177467,0.651,0,0.163,-9.977,0.0267,0.83,3/23/2012
Country,Jason Aldean,Love Was Easy,40,0.0885,0.538,214680,0.684,3.13E-06,0.125,-3.891,0.0287,0.681,10/22/2012
Country,The Judds,Love Is Alive,42,0.233,0.698,238507,0.381,8.51E-06,0.106,-11.281,0.0291,0.365,01-01-2012
Country,Turnpike Troubadours,Sunday Morning Paper,42,0.16,0.571,250310,0.607,0.0261,0.114,-6.335,0.0256,0.407,2012
Country,Rascal Flatts,Skin (Sarabeth),43,0.412,0.487,261267,0.311,0.000466,0.164,-9.901,0.0287,0.252,01-01-2012
Country,Dylan Scott,My Town,42,0.102,0.584,187120,0.788,0,0.123,-5.844,0.0571,0.401,01-01-2012
Country,Miranda Lambert,Another Sunday in the South,42,0.116,0.515,230853,0.685,0,0.102,-6.127,0.0295,0.651,11-02-2012
Country,Randy Houser,My Kinda Country,43,0.476,0.681,174067,0.767,0.0121,0.0601,-4.343,0.0728,0.752,5/15/2012
Country,Guy Clark,Stuff That Works,44,0.274,0.456,303987,0.0999,0.000669,0.12,-16.265,0.0341,0.122,10/22/2012
Country,Blake Shelton,Granddaddy's Gun,42,0.555,0.583,214813,0.568,0,0.0953,-7.116,0.0335,0.227,6/22/2012
Country,Kyle Park,Leavin' Stephenville,42,0.132,0.527,208440,0.823,0,0.216,-3.892,0.0349,0.634,4/27/2012
Country,Chris Lane,Broken Windshield View,42,0.0108,0.471,204520,0.945,0,0.261,-2.871,0.0452,0.706,2012
Country,Clay Walker,Jesus Was A Country Boy,41,0.437,0.536,202067,0.592,0,0.145,-6.836,0.0432,0.271,11/13/2012
Country,Adam Calhoun,Smoke,43,0.195,0.757,124489,0.719,0,0.357,-6.073,0.142,0.417,01-01-2012
Country,Pistol Annies,Cheyenne,42,0.00723,0.358,256333,0.626,1.43E-05,0.111,-7.138,0.0299,0.455,04-09-2012
Country,Restless Heart,Why Does It Have to Be (Wrong or Right),41,0.244,0.752,179373,0.488,0,0.0491,-11.498,0.0263,0.804,09-07-2012
Country,Dirt Rock Empire,Next Time It's 3AM,43,0.00808,0.607,157730,0.696,0,0.126,-7.29,0.0273,0.689,09-04-2012
Country,Waylon Jennings,Don't You Think This Outlaw Bit's Done Got out of Hand,42,0.24,0.731,177880,0.556,0.0093,0.0379,-11.448,0.0413,0.516,8/17/2012
Country,JB and The Moonshine Band,Perfect Girl,42,0.31,0.639,196599,0.694,0,0.127,-6.104,0.0333,0.625,3/17/2012
Country,Robert Earl Keen,The Front Porch Song,42,0.711,0.658,220907,0.439,0,0.0922,-10.454,0.0348,0.565,04-02-2012
Country,Travis Tritt,Drift Off To Dream - 2006 Remastered Version Edit Version,41,0.614,0.534,224027,0.351,0,0.113,-6.908,0.0268,0.174,11/13/2012
Country,Matt Mason,Where I've Been,42,0.0921,0.591,188918,0.632,1.04E-05,0.122,-9.872,0.0493,0.401,01-01-2012
Country,"Hank Williams, Jr.",My Name Is Bocephus,41,0.0434,0.439,282760,0.596,0.000795,0.0803,-7.427,0.0593,0.567,10/25/2013
Country,Hunter Hayes,When Did You Stop Loving Me,42,0.15,0.518,268413,0.424,0,0.217,-7.599,0.0306,0.217,04-12-2013
Country,Kellie Pickler,Didn't You Know How Much I Loved You,41,0.245,0.525,285187,0.795,0,0.098,-4.696,0.0402,0.25,7/29/2013
Country,Reba McEntire,If I Were A Boy,41,0.186,0.515,232467,0.535,0,0.134,-6.492,0.0329,0.379,10/25/2013
Country,Josh Turner,How Great Thou Art,42,0.869,0.33,263280,0.234,0,0.0983,-9.771,0.0305,0.239,05-06-2013
Country,Kenny Chesney,Ain't Back Yet,41,0.0308,0.602,239813,0.944,0.00256,0.436,-4.238,0.0427,0.797,03-05-2013
Country,Mickey Guyton,Better Than You Left Me,41,0.469,0.568,243079,0.592,0,0.126,-4.468,0.0272,0.263,12/24/2013
Country,Dave Rawlings Machine,"To Be Young (Is To Be Sad, Is To Be High)",45,0.506,0.356,228200,0.793,1.84E-05,0.0909,-6.707,0.0392,0.85,09-01-2013
Country,Kenny Chesney,Be as You Are,41,0.315,0.71,259427,0.35,7.32E-05,0.0525,-11.244,0.0304,0.544,12/24/2013
Country,Jason Aldean,Drink One for Me,41,0.137,0.55,186480,0.654,0,0.36,-4.794,0.0301,0.423,1/29/2013
Country,Alan Jackson,How Great Thou Art,43,0.853,0.348,212827,0.204,1.50E-06,0.139,-10.576,0.0292,0.174,12/16/2013
Country,Jameson Rodgers,Like You've Been There Before,41,0.385,0.626,216760,0.713,5.86E-05,0.0902,-4.58,0.0431,0.482,02-01-2013
Country,Brett Eldredge,Phone Call To God,43,0.259,0.332,237933,0.603,0,0.174,-7.133,0.0366,0.284,8/25/2013
Country,Miranda Lambert,Love Song,41,0.0889,0.422,169867,0.549,3.19E-05,0.0778,-4.266,0.027,0.2,8/27/2013
Country,Montgomery Gentry,Some People Change,41,0.0456,0.55,201867,0.61,0,0.11,-6.358,0.0388,0.357,12-06-2013
Country,Cole Swindell,Boomerang,42,0.0266,0.554,179808,0.88,0,0.114,-3.714,0.0437,0.558,12/24/2013
Country,Lady Antebellum,Good Time To Be Alive,45,0.0661,0.563,191800,0.764,0,0.386,-5.164,0.0329,0.787,09-03-2013
Country,Rittz,Bounce,49,0.078,0.827,235147,0.725,0,0.182,-9.866,0.0999,0.12,01-01-2013
Country,Adam Calhoun,Sunset (feat. Cossetti),43,0.125,0.668,196261,0.918,0,0.221,-8.163,0.448,0.441,01-01-2013
Country,Kacey Musgraves,See You Again (Acoustic Version),43,0.738,0.645,197440,0.639,1.68E-05,0.226,-2.506,0.0281,0.249,9/25/2015
Country,Carrie Underwood,Clock Don't Stop,45,0.0808,0.613,201400,0.78,0,0.128,-2.236,0.0513,0.212,05-07-2013
Country,The Lacs,Drinks Up,43,0.173,0.61,241320,0.685,0,0.301,-5.052,0.041,0.432,9/25/2015
Country,Pistol Annies,Trailer for Rent,42,0.47,0.572,181440,0.557,0,0.119,-4.943,0.0267,0.396,8/16/2013
Country,Lady Antebellum,Lay Our Flowers Down,44,0.103,0.564,192200,0.762,0,0.107,-3.839,0.028,0.466,02-01-2013
Country,High Valley,I Be U Be,44,0.0074,0.442,213093,0.746,0,0.0996,-5.883,0.0335,0.414,12/24/2013
Country,Brothers Osborne,Let's Go There,41,0.225,0.571,177987,0.823,0,0.309,-3.687,0.0412,0.829,12/24/2013
Country,Upchurch,Running on Fumes (feat. Jelly Roll),43,0.0955,0.7,137813,0.688,0,0.141,-10.366,0.138,0.627,12/15/2020
Country,Demun Jones,Boondocks,43,0.0082,0.478,235600,0.723,0,0.137,-5.621,0.385,0.417,11-01-2013
Country,Conway Twitty,Linda on My Mind,44,0.66,0.667,155373,0.394,0,0.0653,-8.741,0.0259,0.531,09-10-2013
Country,Waylon Jennings,Ain't No God In Mexico,43,0.632,0.759,120893,0.424,0.0195,0.0996,-13.062,0.0406,0.774,04-05-2013
Country,Johnny Cash,Understand Your Man,44,0.508,0.649,162400,0.506,0.00155,0.0723,-13.185,0.0352,0.824,09-10-2013
Country,Gary Stewart,An Empty Glass,42,0.114,0.623,221133,0.3,0.0159,0.0979,-14.963,0.0269,0.257,10/17/2013
Country,Bottleneck,Off the Rails (feat. Upchurch),43,0.0263,0.739,192327,0.914,0,0.277,-4.595,0.218,0.842,4/21/2013
Country,Aaron Lewis,Party in Hell,42,0.34,0.362,246387,0.602,0.00139,0.0675,-6.139,0.0315,0.232,12/24/2013
Country,American Aquarium,Losing Side of Twenty Five,46,0.388,0.654,214571,0.612,0,0.152,-7.181,0.029,0.71,12/24/2013
Country,Riley Green,Man Like Me,43,0.0263,0.492,209373,0.809,0,0.458,-4.4,0.0365,0.421,9/25/2015
Country,Johnny Cash,I Still Miss Someone,46,0.953,0.521,155573,0.311,0.000443,0.187,-11.262,0.0458,0.575,10/15/2013
Country,George Jones,The King Is Gone (So Are You),42,0.447,0.755,201293,0.279,0,0.0575,-14.788,0.0328,0.405,9/25/2015
Country,Loretta Lynn,Fist City,44,0.711,0.657,132447,0.558,0,0.334,-8.736,0.0413,0.906,9/25/2015
Country,Reba McEntire,Somebody's Chelsea,41,0.216,0.477,273027,0.514,0,0.0598,-7.027,0.0311,0.217,04-05-2013
Country,Randy Rogers Band,Speak Of The Devil,41,0.202,0.437,242293,0.481,2.08E-06,0.244,-5.895,0.0331,0.206,9/25/2015
Country,Hunter Hayes,Cry With You,41,0.13,0.571,227787,0.529,0,0.423,-5.83,0.0255,0.353,01-01-2013
Country,Upchurch,Go for It,43,0.0543,0.843,144427,0.562,0.00108,0.188,-11.747,0.275,0.196,9/25/2015
Country,Sturgill Simpson,Call To Arms,46,0.00198,0.333,329640,0.884,0.00165,0.0886,-5.705,0.0995,0.607,10/28/2013
Country,Eli Young Band,Oklahoma Girl,41,0.148,0.377,208880,0.717,0.00537,0.104,-4.93,0.0367,0.525,9/25/2015
Country,"Hank Williams, Jr.",Texas Women,41,0.573,0.613,149307,0.554,0,0.173,-8.495,0.0267,0.787,9/25/2015
Country,Dierks Bentley,How Am I Doin',41,0.125,0.528,228467,0.871,0,0.23,-8.01,0.122,0.675,11/22/2013
Country,Blake Shelton,One Night Girl,43,0.0643,0.414,219733,0.749,2.95E-05,0.284,-5.135,0.0319,0.421,9/25/2015
Country,Rittz,I'm Only Human,48,0.214,0.758,299212,0.685,0.000213,0.0739,-5.818,0.0446,0.065,12/24/2013
Country,Aaron Lewis,The Story Never Ends,43,0.216,0.485,286987,0.668,0.000378,0.274,-3.743,0.0303,0.218,04-05-2013
Country,Conway Twitty,I See The Want In Your Eyes,42,0.794,0.46,169400,0.285,4.59E-06,0.197,-11.168,0.0254,0.397,12/15/2020
Country,Canaan Smith,Good Kinda Bad,41,0.000283,0.636,218946,0.904,5.03E-05,0.0997,-4.634,0.039,0.637,7/24/2013
Country,Smithfield,Pull It Off,39,0.0327,0.651,166427,0.881,3.01E-05,0.0905,-3.904,0.0468,0.628,01-01-2013
Country,Billy Currington,Summer Forever,42,0.0724,0.63,206386,0.75,0,0.102,-5.382,0.0335,0.456,12/30/2013
Country,Toby Keith,I Like Girls That Drink Beer,41,0.00823,0.635,167040,0.883,0.00207,0.133,-4.601,0.0315,0.942,5/31/2013
Country,Miranda Lambert,Old Sh!t,41,0.285,0.423,165200,0.507,0,0.102,-8.6,0.0319,0.639,01-01-2013
Country,Dustin Lynch,She Wants a Cowboy,41,0.0129,0.543,188707,0.727,0.000113,0.302,-7.061,0.0294,0.305,5/31/2013
Country,Merle Haggard,I'm A White Boy,42,0.743,0.617,124307,0.664,5.57E-05,0.309,-10.872,0.0379,0.884,8/16/2013
Country,Josh Turner,Deep South,42,0.136,0.79,235800,0.879,0.00118,0.0845,-5.698,0.0371,0.963,3/23/2013
Country,Johnny Cash,Satisfied Mind,47,0.902,0.495,168067,0.243,3.26E-06,0.146,-11.383,0.0563,0.389,3/23/2013
Country,Brett Eldredge,On And On,42,0.232,0.685,188467,0.581,0,0.101,-6.179,0.0456,0.718,01-03-2014
